Country Code (ISO3),Region,Zip,Weight From,Weight To,Price,Type
MAC,*,*,3.01,3.5,69.48,SDA Tradizionale ZONA  B
MAC,*,*,3.51,4,74.40,SDA Tradizionale ZONA  B
MAC,*,*,4.01,4.5,79.20,SDA Tradizionale ZONA  B
MAC,*,*,4.51,5,84.00,SDA Tradizionale ZONA  B
MAC,*,*,5.01,5.5,84.72,SDA Tradizionale ZONA  B
MAC,*,*,5.51,6,89.28,SDA Tradizionale ZONA  B
MAC,*,*,6.01,6.5,93.78,SDA Tradizionale ZONA  B
MAC,*,*,6.51,7,98.40,SDA Tradizionale ZONA  B
MAC,*,*,7.01,7.5,102.96,SDA Tradizionale ZONA  B
MAC,*,*,7.51,8,107.58,SDA Tradizionale ZONA  B
MAC,*,*,8.01,8.5,112.26,SDA Tradizionale ZONA  B
MAC,*,*,8.51,9,116.82,SDA Tradizionale ZONA  B
MAC,*,*,9.01,9.5,121.44,SDA Tradizionale ZONA  B
MAC,*,*,9.51,10,126.12,SDA Tradizionale ZONA  B
MAC,*,*,10.01,10.5,126.30,SDA Tradizionale ZONA  B
MAC,*,*,10.51,11,133.74,SDA Tradizionale ZONA  B
MAC,*,*,11.01,11.5,"137.52,",SDA Tradizionale ZONA  B
MAC,*,*,11.51,12,141.36,SDA Tradizionale ZONA  B
MAC,*,*,12.01,12.5,145.14,SDA Tradizionale ZONA  B
MAC,*,*,12.51,13,148.98,SDA Tradizionale ZONA  B
MAC,*,*,13.01,13.5,152.82,SDA Tradizionale ZONA  B
MAC,*,*,13.51,14,156.60,SDA Tradizionale ZONA  B
MAC,*,*,14.01,14.5,160.44,SDA Tradizionale ZONA  B
MAC,*,*,14.5,15,164.28,SDA Tradizionale ZONA  B
MAC,*,*,15.01,15.5,168.12,SDA Tradizionale ZONA  B
MAC,*,*,15.51,16,171.96,SDA Tradizionale ZONA  B
MAC,*,*,16.01,16.5,175.80,SDA Tradizionale ZONA  B
MAC,*,*,16.51,17,179.70,SDA Tradizionale ZONA  B
MAC,*,*,17.01,17.5,183.54,SDA Tradizionale ZONA  B
MAC,*,*,17.51,18,187.38,SDA Tradizionale ZONA  B
MAC,*,*,18.01,18.5,191.22,SDA Tradizionale ZONA  B
MAC,*,*,18.51,19,195.12,SDA Tradizionale ZONA  B
MAC,*,*,19.01,19.5,198.96,SDA Tradizionale ZONA  B
MAC,*,*,19.51,20,202.80,SDA Tradizionale ZONA  B
MAC,*,*,20.01,20.5,206.16,SDA Tradizionale ZONA  B
MAC,*,*,20.51,21,211.86,SDA Tradizionale ZONA  B
MAC,*,*,21.01,21.5,223.86,SDA Tradizionale ZONA  B
MAC,*,*,21.51,22,235.86,SDA Tradizionale ZONA  B
MAC,*,*,22.01,22.5,246.84,SDA Tradizionale ZONA  B
MAC,*,*,22.51,23,250.62,SDA Tradizionale ZONA  B
MAC,*,*,23.01,23.5,254.46,SDA Tradizionale ZONA  B
MAC,*,*,23.51,24,258.24,SDA Tradizionale ZONA  B
MAC,*,*,24.01,24.5,262.08,SDA Tradizionale ZONA  B
MAC,*,*,24.51,25,265.86,SDA Tradizionale ZONA  B
MAC,*,*,25.01,25.5,269.70,SDA Tradizionale ZONA  B
MAC,*,*,25.51,26,273.54,SDA Tradizionale ZONA  B
MAC,*,*,26.01,26.5,277.38,SDA Tradizionale ZONA  B
MAC,*,*,26.51,27,281.22,SDA Tradizionale ZONA  B
MAC,*,*,27.01,27.5,285.00,SDA Tradizionale ZONA  B
MAC,*,*,27.51,28,288.84,SDA Tradizionale ZONA  B
MAC,*,*,28.01,28.5,292.68,SDA Tradizionale ZONA  B
MAC,*,*,28.51,29,296.52,SDA Tradizionale ZONA  B
MAC,*,*,29.01,2.5,300.42,SDA Tradizionale ZONA  B
MAC,*,*,29.51,30,304.26,SDA Tradizionale ZONA  B
MYS,*,*,0,0.5,45.12,SDA Tradizionale ZONA  B
MYS,*,*,0.51,1,49.14,SDA Tradizionale ZONA  B
MYS,*,*,1.01,1.5,53.10,SDA Tradizionale ZONA  B
MYS,*,*,1.51,2,58.20,SDA Tradizionale ZONA  B
MYS,*,*,2.01,2.5,63.24,SDA Tradizionale ZONA  B
MYS,*,*,2.51,3,64.86,SDA Tradizionale ZONA  B
MYS,*,*,3.01,3.5,69.48,SDA Tradizionale ZONA  B
MYS,*,*,3.51,4,74.40,SDA Tradizionale ZONA  B
MYS,*,*,4.01,4.5,79.20,SDA Tradizionale ZONA  B
MYS,*,*,4.51,5,84.00,SDA Tradizionale ZONA  B
MYS,*,*,5.01,5.5,84.72,SDA Tradizionale ZONA  B
MYS,*,*,5.51,6,89.28,SDA Tradizionale ZONA  B
MYS,*,*,6.01,6.5,93.78,SDA Tradizionale ZONA  B
MYS,*,*,6.51,7,98.40,SDA Tradizionale ZONA  B
MYS,*,*,7.01,7.5,102.96,SDA Tradizionale ZONA  B
MYS,*,*,7.51,8,107.58,SDA Tradizionale ZONA  B
MYS,*,*,8.01,8.5,112.26,SDA Tradizionale ZONA  B
MYS,*,*,8.51,9,116.82,SDA Tradizionale ZONA  B
MYS,*,*,9.01,9.5,121.44,SDA Tradizionale ZONA  B
MYS,*,*,9.51,10,126.12,SDA Tradizionale ZONA  B
MYS,*,*,10.01,10.5,126.30,SDA Tradizionale ZONA  B
MYS,*,*,10.51,11,133.74,SDA Tradizionale ZONA  B
MYS,*,*,11.01,11.5,"137.52,",SDA Tradizionale ZONA  B
MYS,*,*,11.51,12,141.36,SDA Tradizionale ZONA  B
MYS,*,*,12.01,12.5,145.14,SDA Tradizionale ZONA  B
MYS,*,*,12.51,13,148.98,SDA Tradizionale ZONA  B
MYS,*,*,13.01,13.5,152.82,SDA Tradizionale ZONA  B
MYS,*,*,13.51,14,156.60,SDA Tradizionale ZONA  B
MYS,*,*,14.01,14.5,160.44,SDA Tradizionale ZONA  B
MYS,*,*,14.5,15,164.28,SDA Tradizionale ZONA  B
MYS,*,*,15.01,15.5,168.12,SDA Tradizionale ZONA  B
MYS,*,*,15.51,16,171.96,SDA Tradizionale ZONA  B
MYS,*,*,16.01,16.5,175.80,SDA Tradizionale ZONA  B
MYS,*,*,16.51,17,179.70,SDA Tradizionale ZONA  B
MYS,*,*,17.01,17.5,183.54,SDA Tradizionale ZONA  B
MYS,*,*,17.51,18,187.38,SDA Tradizionale ZONA  B
MYS,*,*,18.01,18.5,191.22,SDA Tradizionale ZONA  B
MYS,*,*,18.51,19,195.12,SDA Tradizionale ZONA  B
MYS,*,*,19.01,19.5,198.96,SDA Tradizionale ZONA  B
MYS,*,*,19.51,20,202.80,SDA Tradizionale ZONA  B
MYS,*,*,20.01,20.5,206.16,SDA Tradizionale ZONA  B
MYS,*,*,20.51,21,211.86,SDA Tradizionale ZONA  B
MYS,*,*,21.01,21.5,223.86,SDA Tradizionale ZONA  B
MYS,*,*,21.51,22,235.86,SDA Tradizionale ZONA  B
MYS,*,*,22.01,22.5,246.84,SDA Tradizionale ZONA  B
MYS,*,*,22.51,23,250.62,SDA Tradizionale ZONA  B
MYS,*,*,23.01,23.5,254.46,SDA Tradizionale ZONA  B
MYS,*,*,23.51,24,258.24,SDA Tradizionale ZONA  B
MYS,*,*,24.01,24.5,262.08,SDA Tradizionale ZONA  B
MYS,*,*,24.51,25,265.86,SDA Tradizionale ZONA  B
MYS,*,*,25.01,25.5,269.70,SDA Tradizionale ZONA  B
MYS,*,*,25.51,26,273.54,SDA Tradizionale ZONA  B
MYS,*,*,26.01,26.5,277.38,SDA Tradizionale ZONA  B
MYS,*,*,26.51,27,281.22,SDA Tradizionale ZONA  B
MYS,*,*,27.01,27.5,285.00,SDA Tradizionale ZONA  B
MYS,*,*,27.51,28,288.84,SDA Tradizionale ZONA  B
MYS,*,*,28.01,28.5,292.68,SDA Tradizionale ZONA  B
MYS,*,*,28.51,29,296.52,SDA Tradizionale ZONA  B
MYS,*,*,29.01,2.5,300.42,SDA Tradizionale ZONA  B
MYS,*,*,29.51,30,304.26,SDA Tradizionale ZONA  B
MEX,*,*,0,0.5,45.12,SDA Tradizionale ZONA  B
MEX,*,*,0.51,1,49.14,SDA Tradizionale ZONA  B
MEX,*,*,1.01,1.5,53.10,SDA Tradizionale ZONA  B
MEX,*,*,1.51,2,58.20,SDA Tradizionale ZONA  B
MEX,*,*,2.01,2.5,63.24,SDA Tradizionale ZONA  B
MEX,*,*,2.51,3,64.86,SDA Tradizionale ZONA  B
MEX,*,*,3.01,3.5,69.48,SDA Tradizionale ZONA  B
MEX,*,*,3.51,4,74.40,SDA Tradizionale ZONA  B
MEX,*,*,4.01,4.5,79.20,SDA Tradizionale ZONA  B
MEX,*,*,4.51,5,84.00,SDA Tradizionale ZONA  B
MEX,*,*,5.01,5.5,84.72,SDA Tradizionale ZONA  B
MEX,*,*,5.51,6,89.28,SDA Tradizionale ZONA  B
MEX,*,*,6.01,6.5,93.78,SDA Tradizionale ZONA  B
MEX,*,*,6.51,7,98.40,SDA Tradizionale ZONA  B
MEX,*,*,7.01,7.5,102.96,SDA Tradizionale ZONA  B
MEX,*,*,7.51,8,107.58,SDA Tradizionale ZONA  B
MEX,*,*,8.01,8.5,112.26,SDA Tradizionale ZONA  B
MEX,*,*,8.51,9,116.82,SDA Tradizionale ZONA  B
MEX,*,*,9.01,9.5,121.44,SDA Tradizionale ZONA  B
MEX,*,*,9.51,10,126.12,SDA Tradizionale ZONA  B
MEX,*,*,10.01,10.5,126.30,SDA Tradizionale ZONA  B
MEX,*,*,10.51,11,133.74,SDA Tradizionale ZONA  B
MEX,*,*,11.01,11.5,"137.52,",SDA Tradizionale ZONA  B
MEX,*,*,11.51,12,141.36,SDA Tradizionale ZONA  B
MEX,*,*,12.01,12.5,145.14,SDA Tradizionale ZONA  B
MEX,*,*,12.51,13,148.98,SDA Tradizionale ZONA  B
MEX,*,*,13.01,13.5,152.82,SDA Tradizionale ZONA  B
MEX,*,*,13.51,14,156.60,SDA Tradizionale ZONA  B
MEX,*,*,14.01,14.5,160.44,SDA Tradizionale ZONA  B
MEX,*,*,14.5,15,164.28,SDA Tradizionale ZONA  B
MEX,*,*,15.01,15.5,168.12,SDA Tradizionale ZONA  B
MEX,*,*,15.51,16,171.96,SDA Tradizionale ZONA  B
MEX,*,*,16.01,16.5,175.80,SDA Tradizionale ZONA  B
MEX,*,*,16.51,17,179.70,SDA Tradizionale ZONA  B
MEX,*,*,17.01,17.5,183.54,SDA Tradizionale ZONA  B
MEX,*,*,17.51,18,187.38,SDA Tradizionale ZONA  B
MEX,*,*,18.01,18.5,191.22,SDA Tradizionale ZONA  B
MEX,*,*,18.51,19,195.12,SDA Tradizionale ZONA  B
MEX,*,*,19.01,19.5,198.96,SDA Tradizionale ZONA  B
MEX,*,*,19.51,20,202.80,SDA Tradizionale ZONA  B
MEX,*,*,20.01,20.5,206.16,SDA Tradizionale ZONA  B
MEX,*,*,20.51,21,211.86,SDA Tradizionale ZONA  B
MEX,*,*,21.01,21.5,223.86,SDA Tradizionale ZONA  B
MEX,*,*,21.51,22,235.86,SDA Tradizionale ZONA  B
MEX,*,*,22.01,22.5,246.84,SDA Tradizionale ZONA  B
MEX,*,*,22.51,23,250.62,SDA Tradizionale ZONA  B
MEX,*,*,23.01,23.5,254.46,SDA Tradizionale ZONA  B
MEX,*,*,23.51,24,258.24,SDA Tradizionale ZONA  B
MEX,*,*,24.01,24.5,262.08,SDA Tradizionale ZONA  B
MEX,*,*,24.51,25,265.86,SDA Tradizionale ZONA  B
MEX,*,*,25.01,25.5,269.70,SDA Tradizionale ZONA  B
MEX,*,*,25.51,26,273.54,SDA Tradizionale ZONA  B
MEX,*,*,26.01,26.5,277.38,SDA Tradizionale ZONA  B
MEX,*,*,26.51,27,281.22,SDA Tradizionale ZONA  B
MEX,*,*,27.01,27.5,285.00,SDA Tradizionale ZONA  B
MEX,*,*,27.51,28,288.84,SDA Tradizionale ZONA  B
MEX,*,*,28.01,28.5,292.68,SDA Tradizionale ZONA  B
MEX,*,*,28.51,29,296.52,SDA Tradizionale ZONA  B
MEX,*,*,29.01,2.5,300.42,SDA Tradizionale ZONA  B
MEX,*,*,29.51,30,304.26,SDA Tradizionale ZONA  B
NZL,*,*,0,0.5,45.12,SDA Tradizionale ZONA  B
NZL,*,*,0.51,1,49.14,SDA Tradizionale ZONA  B
NZL,*,*,1.01,1.5,53.10,SDA Tradizionale ZONA  B
NZL,*,*,1.51,2,58.20,SDA Tradizionale ZONA  B
NZL,*,*,2.01,2.5,63.24,SDA Tradizionale ZONA  B
NZL,*,*,2.51,3,64.86,SDA Tradizionale ZONA  B
NZL,*,*,3.01,3.5,69.48,SDA Tradizionale ZONA  B
NZL,*,*,3.51,4,74.40,SDA Tradizionale ZONA  B
NZL,*,*,4.01,4.5,79.20,SDA Tradizionale ZONA  B
NZL,*,*,4.51,5,84.00,SDA Tradizionale ZONA  B
NZL,*,*,5.01,5.5,84.72,SDA Tradizionale ZONA  B
NZL,*,*,5.51,6,89.28,SDA Tradizionale ZONA  B
NZL,*,*,6.01,6.5,93.78,SDA Tradizionale ZONA  B
NZL,*,*,6.51,7,98.40,SDA Tradizionale ZONA  B
NZL,*,*,7.01,7.5,102.96,SDA Tradizionale ZONA  B
NZL,*,*,7.51,8,107.58,SDA Tradizionale ZONA  B
NZL,*,*,8.01,8.5,112.26,SDA Tradizionale ZONA  B
NZL,*,*,8.51,9,116.82,SDA Tradizionale ZONA  B
NZL,*,*,9.01,9.5,121.44,SDA Tradizionale ZONA  B
NZL,*,*,9.51,10,126.12,SDA Tradizionale ZONA  B
NZL,*,*,10.01,10.5,126.30,SDA Tradizionale ZONA  B
NZL,*,*,10.51,11,133.74,SDA Tradizionale ZONA  B
NZL,*,*,11.01,11.5,"137.52,",SDA Tradizionale ZONA  B
NZL,*,*,11.51,12,141.36,SDA Tradizionale ZONA  B
NZL,*,*,12.01,12.5,145.14,SDA Tradizionale ZONA  B
NZL,*,*,12.51,13,148.98,SDA Tradizionale ZONA  B
NZL,*,*,13.01,13.5,152.82,SDA Tradizionale ZONA  B
NZL,*,*,13.51,14,156.60,SDA Tradizionale ZONA  B
NZL,*,*,14.01,14.5,160.44,SDA Tradizionale ZONA  B
NZL,*,*,14.5,15,164.28,SDA Tradizionale ZONA  B
NZL,*,*,15.01,15.5,168.12,SDA Tradizionale ZONA  B
NZL,*,*,15.51,16,171.96,SDA Tradizionale ZONA  B
NZL,*,*,16.01,16.5,175.80,SDA Tradizionale ZONA  B
NZL,*,*,16.51,17,179.70,SDA Tradizionale ZONA  B
NZL,*,*,17.01,17.5,183.54,SDA Tradizionale ZONA  B
NZL,*,*,17.51,18,187.38,SDA Tradizionale ZONA  B
NZL,*,*,18.01,18.5,191.22,SDA Tradizionale ZONA  B
NZL,*,*,18.51,19,195.12,SDA Tradizionale ZONA  B
NZL,*,*,19.01,19.5,198.96,SDA Tradizionale ZONA  B
NZL,*,*,19.51,20,202.80,SDA Tradizionale ZONA  B
NZL,*,*,20.01,20.5,206.16,SDA Tradizionale ZONA  B
NZL,*,*,20.51,21,211.86,SDA Tradizionale ZONA  B
NZL,*,*,21.01,21.5,223.86,SDA Tradizionale ZONA  B
NZL,*,*,21.51,22,235.86,SDA Tradizionale ZONA  B
NZL,*,*,22.01,22.5,246.84,SDA Tradizionale ZONA  B
NZL,*,*,22.51,23,250.62,SDA Tradizionale ZONA  B
NZL,*,*,23.01,23.5,254.46,SDA Tradizionale ZONA  B
NZL,*,*,23.51,24,258.24,SDA Tradizionale ZONA  B
NZL,*,*,24.01,24.5,262.08,SDA Tradizionale ZONA  B
NZL,*,*,24.51,25,265.86,SDA Tradizionale ZONA  B
NZL,*,*,25.01,25.5,269.70,SDA Tradizionale ZONA  B
NZL,*,*,25.51,26,273.54,SDA Tradizionale ZONA  B
NZL,*,*,26.01,26.5,277.38,SDA Tradizionale ZONA  B
NZL,*,*,26.51,27,281.22,SDA Tradizionale ZONA  B
NZL,*,*,27.01,27.5,285.00,SDA Tradizionale ZONA  B
NZL,*,*,27.51,28,288.84,SDA Tradizionale ZONA  B
NZL,*,*,28.01,28.5,292.68,SDA Tradizionale ZONA  B
NZL,*,*,28.51,29,296.52,SDA Tradizionale ZONA  B
NZL,*,*,29.01,2.5,300.42,SDA Tradizionale ZONA  B
NZL,*,*,29.51,30,304.26,SDA Tradizionale ZONA  B
SGP,*,*,0,0.5,45.12,SDA Tradizionale ZONA  B
SGP,*,*,0.51,1,49.14,SDA Tradizionale ZONA  B
SGP,*,*,1.01,1.5,53.10,SDA Tradizionale ZONA  B
SGP,*,*,1.51,2,58.20,SDA Tradizionale ZONA  B
SGP,*,*,2.01,2.5,63.24,SDA Tradizionale ZONA  B
SGP,*,*,2.51,3,64.86,SDA Tradizionale ZONA  B
SGP,*,*,3.01,3.5,69.48,SDA Tradizionale ZONA  B
SGP,*,*,3.51,4,74.40,SDA Tradizionale ZONA  B
SGP,*,*,4.01,4.5,79.20,SDA Tradizionale ZONA  B
SGP,*,*,4.51,5,84.00,SDA Tradizionale ZONA  B
SGP,*,*,5.01,5.5,84.72,SDA Tradizionale ZONA  B
SGP,*,*,5.51,6,89.28,SDA Tradizionale ZONA  B
SGP,*,*,6.01,6.5,93.78,SDA Tradizionale ZONA  B
SGP,*,*,6.51,7,98.40,SDA Tradizionale ZONA  B
SGP,*,*,7.01,7.5,102.96,SDA Tradizionale ZONA  B
SGP,*,*,7.51,8,107.58,SDA Tradizionale ZONA  B
SGP,*,*,8.01,8.5,112.26,SDA Tradizionale ZONA  B
SGP,*,*,8.51,9,116.82,SDA Tradizionale ZONA  B
SGP,*,*,9.01,9.5,121.44,SDA Tradizionale ZONA  B
SGP,*,*,9.51,10,126.12,SDA Tradizionale ZONA  B
SGP,*,*,10.01,10.5,126.30,SDA Tradizionale ZONA  B
SGP,*,*,10.51,11,133.74,SDA Tradizionale ZONA  B
SGP,*,*,11.01,11.5,"137.52,",SDA Tradizionale ZONA  B
SGP,*,*,11.51,12,141.36,SDA Tradizionale ZONA  B
SGP,*,*,12.01,12.5,145.14,SDA Tradizionale ZONA  B
SGP,*,*,12.51,13,148.98,SDA Tradizionale ZONA  B
SGP,*,*,13.01,13.5,152.82,SDA Tradizionale ZONA  B
SGP,*,*,13.51,14,156.60,SDA Tradizionale ZONA  B
SGP,*,*,14.01,14.5,160.44,SDA Tradizionale ZONA  B
SGP,*,*,14.5,15,164.28,SDA Tradizionale ZONA  B
SGP,*,*,15.01,15.5,168.12,SDA Tradizionale ZONA  B
SGP,*,*,15.51,16,171.96,SDA Tradizionale ZONA  B
SGP,*,*,16.01,16.5,175.80,SDA Tradizionale ZONA  B
SGP,*,*,16.51,17,179.70,SDA Tradizionale ZONA  B
SGP,*,*,17.01,17.5,183.54,SDA Tradizionale ZONA  B
SGP,*,*,17.51,18,187.38,SDA Tradizionale ZONA  B
SGP,*,*,18.01,18.5,191.22,SDA Tradizionale ZONA  B
SGP,*,*,18.51,19,195.12,SDA Tradizionale ZONA  B
SGP,*,*,19.01,19.5,198.96,SDA Tradizionale ZONA  B
SGP,*,*,19.51,20,202.80,SDA Tradizionale ZONA  B
SGP,*,*,20.01,20.5,206.16,SDA Tradizionale ZONA  B
SGP,*,*,20.51,21,211.86,SDA Tradizionale ZONA  B
SGP,*,*,21.01,21.5,223.86,SDA Tradizionale ZONA  B
SGP,*,*,21.51,22,235.86,SDA Tradizionale ZONA  B
SGP,*,*,22.01,22.5,246.84,SDA Tradizionale ZONA  B
SGP,*,*,22.51,23,250.62,SDA Tradizionale ZONA  B
SGP,*,*,23.01,23.5,254.46,SDA Tradizionale ZONA  B
SGP,*,*,23.51,24,258.24,SDA Tradizionale ZONA  B
SGP,*,*,24.01,24.5,262.08,SDA Tradizionale ZONA  B
SGP,*,*,24.51,25,265.86,SDA Tradizionale ZONA  B
SGP,*,*,25.01,25.5,269.70,SDA Tradizionale ZONA  B
SGP,*,*,25.51,26,273.54,SDA Tradizionale ZONA  B
SGP,*,*,26.01,26.5,277.38,SDA Tradizionale ZONA  B
SGP,*,*,26.51,27,281.22,SDA Tradizionale ZONA  B
SGP,*,*,27.01,27.5,285.00,SDA Tradizionale ZONA  B
SGP,*,*,27.51,28,288.84,SDA Tradizionale ZONA  B
SGP,*,*,28.01,28.5,292.68,SDA Tradizionale ZONA  B
SGP,*,*,28.51,29,296.52,SDA Tradizionale ZONA  B
SGP,*,*,29.01,2.5,300.42,SDA Tradizionale ZONA  B
SGP,*,*,29.51,30,304.26,SDA Tradizionale ZONA  B
THA,*,*,0,0.5,45.12,SDA Tradizionale ZONA  B
THA,*,*,0.51,1,49.14,SDA Tradizionale ZONA  B
THA,*,*,1.01,1.5,53.10,SDA Tradizionale ZONA  B
THA,*,*,1.51,2,58.20,SDA Tradizionale ZONA  B
THA,*,*,2.01,2.5,63.24,SDA Tradizionale ZONA  B
THA,*,*,2.51,3,64.86,SDA Tradizionale ZONA  B
THA,*,*,3.01,3.5,69.48,SDA Tradizionale ZONA  B
THA,*,*,3.51,4,74.40,SDA Tradizionale ZONA  B
THA,*,*,4.01,4.5,79.20,SDA Tradizionale ZONA  B
THA,*,*,4.51,5,84.00,SDA Tradizionale ZONA  B
THA,*,*,5.01,5.5,84.72,SDA Tradizionale ZONA  B
THA,*,*,5.51,6,89.28,SDA Tradizionale ZONA  B
THA,*,*,6.01,6.5,93.78,SDA Tradizionale ZONA  B
THA,*,*,6.51,7,98.40,SDA Tradizionale ZONA  B
THA,*,*,7.01,7.5,102.96,SDA Tradizionale ZONA  B
THA,*,*,7.51,8,107.58,SDA Tradizionale ZONA  B
THA,*,*,8.01,8.5,112.26,SDA Tradizionale ZONA  B
THA,*,*,8.51,9,116.82,SDA Tradizionale ZONA  B
THA,*,*,9.01,9.5,121.44,SDA Tradizionale ZONA  B
THA,*,*,9.51,10,126.12,SDA Tradizionale ZONA  B
THA,*,*,10.01,10.5,126.30,SDA Tradizionale ZONA  B
THA,*,*,10.51,11,133.74,SDA Tradizionale ZONA  B
THA,*,*,11.01,11.5,"137.52,",SDA Tradizionale ZONA  B
THA,*,*,11.51,12,141.36,SDA Tradizionale ZONA  B
THA,*,*,12.01,12.5,145.14,SDA Tradizionale ZONA  B
THA,*,*,12.51,13,148.98,SDA Tradizionale ZONA  B
THA,*,*,13.01,13.5,152.82,SDA Tradizionale ZONA  B
THA,*,*,13.51,14,156.60,SDA Tradizionale ZONA  B
THA,*,*,14.01,14.5,160.44,SDA Tradizionale ZONA  B
THA,*,*,14.5,15,164.28,SDA Tradizionale ZONA  B
THA,*,*,15.01,15.5,168.12,SDA Tradizionale ZONA  B
THA,*,*,15.51,16,171.96,SDA Tradizionale ZONA  B
THA,*,*,16.01,16.5,175.80,SDA Tradizionale ZONA  B
THA,*,*,16.51,17,179.70,SDA Tradizionale ZONA  B
THA,*,*,17.01,17.5,183.54,SDA Tradizionale ZONA  B
THA,*,*,17.51,18,187.38,SDA Tradizionale ZONA  B
THA,*,*,18.01,18.5,191.22,SDA Tradizionale ZONA  B
THA,*,*,18.51,19,195.12,SDA Tradizionale ZONA  B
THA,*,*,19.01,19.5,198.96,SDA Tradizionale ZONA  B
THA,*,*,19.51,20,202.80,SDA Tradizionale ZONA  B
THA,*,*,20.01,20.5,206.16,SDA Tradizionale ZONA  B
THA,*,*,20.51,21,211.86,SDA Tradizionale ZONA  B
THA,*,*,21.01,21.5,223.86,SDA Tradizionale ZONA  B
THA,*,*,21.51,22,235.86,SDA Tradizionale ZONA  B
THA,*,*,22.01,22.5,246.84,SDA Tradizionale ZONA  B
THA,*,*,22.51,23,250.62,SDA Tradizionale ZONA  B
THA,*,*,23.01,23.5,254.46,SDA Tradizionale ZONA  B
THA,*,*,23.51,24,258.24,SDA Tradizionale ZONA  B
THA,*,*,24.01,24.5,262.08,SDA Tradizionale ZONA  B
THA,*,*,24.51,25,265.86,SDA Tradizionale ZONA  B
THA,*,*,25.01,25.5,269.70,SDA Tradizionale ZONA  B
THA,*,*,25.51,26,273.54,SDA Tradizionale ZONA  B
THA,*,*,26.01,26.5,277.38,SDA Tradizionale ZONA  B
THA,*,*,26.51,27,281.22,SDA Tradizionale ZONA  B
THA,*,*,27.01,27.5,285.00,SDA Tradizionale ZONA  B
THA,*,*,27.51,28,288.84,SDA Tradizionale ZONA  B
THA,*,*,28.01,28.5,292.68,SDA Tradizionale ZONA  B
THA,*,*,28.51,29,296.52,SDA Tradizionale ZONA  B
THA,*,*,29.01,2.5,300.42,SDA Tradizionale ZONA  B
THA,*,*,29.51,30,304.26,SDA Tradizionale ZONA  B
TWN,*,*,0,0.5,45.12,SDA Tradizionale ZONA  B
TWN,*,*,0.51,1,49.14,SDA Tradizionale ZONA  B
TWN,*,*,1.01,1.5,53.10,SDA Tradizionale ZONA  B
TWN,*,*,1.51,2,58.20,SDA Tradizionale ZONA  B
TWN,*,*,2.01,2.5,63.24,SDA Tradizionale ZONA  B
TWN,*,*,2.51,3,64.86,SDA Tradizionale ZONA  B
TWN,*,*,3.01,3.5,69.48,SDA Tradizionale ZONA  B
TWN,*,*,3.51,4,74.40,SDA Tradizionale ZONA  B
TWN,*,*,4.01,4.5,79.20,SDA Tradizionale ZONA  B
TWN,*,*,4.51,5,84.00,SDA Tradizionale ZONA  B
TWN,*,*,5.01,5.5,84.72,SDA Tradizionale ZONA  B
TWN,*,*,5.51,6,89.28,SDA Tradizionale ZONA  B
TWN,*,*,6.01,6.5,93.78,SDA Tradizionale ZONA  B
TWN,*,*,6.51,7,98.40,SDA Tradizionale ZONA  B
TWN,*,*,7.01,7.5,102.96,SDA Tradizionale ZONA  B
TWN,*,*,7.51,8,107.58,SDA Tradizionale ZONA  B
TWN,*,*,8.01,8.5,112.26,SDA Tradizionale ZONA  B
TWN,*,*,8.51,9,116.82,SDA Tradizionale ZONA  B
TWN,*,*,9.01,9.5,121.44,SDA Tradizionale ZONA  B
TWN,*,*,9.51,10,126.12,SDA Tradizionale ZONA  B
TWN,*,*,10.01,10.5,126.30,SDA Tradizionale ZONA  B
TWN,*,*,10.51,11,133.74,SDA Tradizionale ZONA  B
TWN,*,*,11.01,11.5,"137.52,",SDA Tradizionale ZONA  B
TWN,*,*,11.51,12,141.36,SDA Tradizionale ZONA  B
TWN,*,*,12.01,12.5,145.14,SDA Tradizionale ZONA  B
TWN,*,*,12.51,13,148.98,SDA Tradizionale ZONA  B
TWN,*,*,13.01,13.5,152.82,SDA Tradizionale ZONA  B
TWN,*,*,13.51,14,156.60,SDA Tradizionale ZONA  B
TWN,*,*,14.01,14.5,160.44,SDA Tradizionale ZONA  B
TWN,*,*,14.5,15,164.28,SDA Tradizionale ZONA  B
TWN,*,*,15.01,15.5,168.12,SDA Tradizionale ZONA  B
TWN,*,*,15.51,16,171.96,SDA Tradizionale ZONA  B
TWN,*,*,16.01,16.5,175.80,SDA Tradizionale ZONA  B
TWN,*,*,16.51,17,179.70,SDA Tradizionale ZONA  B
TWN,*,*,17.01,17.5,183.54,SDA Tradizionale ZONA  B
TWN,*,*,17.51,18,187.38,SDA Tradizionale ZONA  B
TWN,*,*,18.01,18.5,191.22,SDA Tradizionale ZONA  B
TWN,*,*,18.51,19,195.12,SDA Tradizionale ZONA  B
TWN,*,*,19.01,19.5,198.96,SDA Tradizionale ZONA  B
TWN,*,*,19.51,20,202.80,SDA Tradizionale ZONA  B
TWN,*,*,20.01,20.5,206.16,SDA Tradizionale ZONA  B
TWN,*,*,20.51,21,211.86,SDA Tradizionale ZONA  B
TWN,*,*,21.01,21.5,223.86,SDA Tradizionale ZONA  B
TWN,*,*,21.51,22,235.86,SDA Tradizionale ZONA  B
TWN,*,*,22.01,22.5,246.84,SDA Tradizionale ZONA  B
TWN,*,*,22.51,23,250.62,SDA Tradizionale ZONA  B
